0,0.6094175577163696,0.4269583523273468,0.05293130874633789,0.06484916806221008,vehicle,0.47839125990867615
0,0.39253538846969604,0.31548625230789185,0.018448740243911743,0.0743618905544281,persons,0.8338141441345215
0,0.498003214597702,0.23084121942520142,0.07175537943840027,0.06831252574920654,vehicle,0.31831076741218567
0,0.3309284746646881,0.3048648536205292,0.01283419132232666,0.028231948614120483,roadside-objects,0.3441561758518219
0,0.1969141960144043,0.6334816813468933,0.08187052607536316,0.10163414478302002,vehicle,0.9925479292869568
0,0.21334214508533478,0.7920010685920715,0.10834850370883942,0.14804726839065552,vehicle,0.9924789667129517
0,0.834621787071228,0.5580446720123291,0.08025157451629639,0.15983569622039795,vehicle,0.9587950110435486
0,0.355857253074646,0.5068399906158447,0.017484068870544434,0.06725805997848511,persons,0.9518852829933167
0,0.7904813289642334,0.5056615471839905,0.056064724922180176,0.09278857707977295,vehicle,0.9406225085258484
0,0.07110609114170074,0.6168922185897827,0.08302594721317291,0.10417240858078003,vehicle,0.9249721765518188
0,0.9041590094566345,0.7089317440986633,0.09422767162322998,0.13054174184799194,vehicle,0.9093802571296692
0,0.33070316910743713,0.4750573933124542,0.016056597232818604,0.062013834714889526,persons,0.9065650701522827
0,0.6877069473266602,0.7839640378952026,0.09941339492797852,0.16973823308944702,vehicle,0.8789020776748657
0,0.629299521446228,0.4938344359397888,0.05636453628540039,0.09321671724319458,vehicle,0.8778895735740662
0,0.7674298286437988,0.4730558395385742,0.04526412487030029,0.06594330072402954,vehicle,0.8354724645614624
0,0.7170858979225159,0.5222401022911072,0.05504953861236572,0.08443516492843628,vehicle,0.8266271352767944
0,0.7409615516662598,0.4448143541812897,0.044103026390075684,0.06623998284339905,vehicle,0.79962158203125
0,0.755584180355072,0.5954408049583435,0.08046209812164307,0.11912858486175537,vehicle,0.7907750606536865
0,0.816957950592041,0.7247085571289062,0.10213005542755127,0.1713857650756836,vehicle,0.7832215428352356
0,0.38287293910980225,0.6452515721321106,0.08970403671264648,0.18576616048812866,vehicle,0.7736299633979797
0,0.6622298359870911,0.38690513372421265,0.039525389671325684,0.08262395858764648,vehicle,0.7387380599975586
0,0.6488348841667175,0.6051157712936401,0.06282424926757812,0.08998394012451172,vehicle,0.7319790124893188
0,0.6916840076446533,0.4587208926677704,0.046150922775268555,0.0769331157207489,vehicle,0.7035427689552307
0,0.39877384901046753,0.518542468547821,0.014778614044189453,0.06837272644042969,persons,0.6707150936126709
0,0.6387613415718079,0.35771486163139343,0.023834586143493652,0.03879588842391968,vehicle,0.5553182363510132
0,0.34212401509284973,0.7254458069801331,0.029713094234466553,0.09325242042541504,persons,0.5141641497612
0,0.21986088156700134,0.13692589104175568,0.7418308258056641,0.7854354977607727,vehicle,0.4835720360279083
0,0.6044304966926575,0.36211448907852173,0.022945642471313477,0.02716711163520813,vehicle,0.39868322014808655
0,0.49088945984840393,0.30696776509284973,0.018128961324691772,0.02751275897026062,vehicle,0.3822309076786041
0,0.7568816542625427,0.29954126477241516,0.012117266654968262,0.060126036405563354,persons,0.37317797541618347
1,0.6101495623588562,0.42613592743873596,0.043495237827301025,0.05085060000419617,vehicle,0.518608033657074
1,0.6389052867889404,0.35552266240119934,0.023044466972351074,0.04173797369003296,vehicle,0.4482862651348114
1,0.19913803040981293,0.6294048428535461,0.08200971782207489,0.10198974609375,vehicle,0.9942157864570618
1,0.21561269462108612,0.7878451943397522,0.10800327360630035,0.1459178924560547,vehicle,0.971509575843811
1,0.9049292802810669,0.7092807292938232,0.09332799911499023,0.13027822971343994,vehicle,0.9541455507278442
1,0.7901482582092285,0.504814624786377,0.055030226707458496,0.09113717079162598,vehicle,0.9366613626480103
1,0.07219187915325165,0.6126512885093689,0.08680813014507294,0.10661941766738892,vehicle,0.9318292140960693
1,0.3337688744068146,0.4746706187725067,0.01812124252319336,0.06250444054603577,persons,0.9308100342750549
1,0.8356238603591919,0.5589461326599121,0.08018505573272705,0.16019809246063232,vehicle,0.9104102849960327
1,0.3571799099445343,0.5029851794242859,0.0167769193649292,0.0648987889289856,persons,0.9048335552215576
1,0.6296554803848267,0.4953204393386841,0.05596733093261719,0.09219866991043091,vehicle,0.9028343558311462
1,0.3934880197048187,0.314083069562912,0.014513909816741943,0.07280826568603516,persons,0.8545117974281311
1,0.7177007794380188,0.522123396396637,0.05431962013244629,0.08518779277801514,vehicle,0.8343969583511353
1,0.7668864727020264,0.4735582768917084,0.047348976135253906,0.06446358561515808,vehicle,0.8324269652366638
1,0.6867727041244507,0.7886430621147156,0.10127711296081543,0.16583967208862305,vehicle,0.7909142971038818
1,0.7415175437927246,0.44389867782592773,0.0434345006942749,0.06663131713867188,vehicle,0.7868906259536743
1,0.7564725279808044,0.5973702073097229,0.07904529571533203,0.11918437480926514,vehicle,0.7833406925201416
1,0.6923081278800964,0.45834505558013916,0.04525256156921387,0.07590514421463013,vehicle,0.7607579231262207
1,0.6610998511314392,0.38512325286865234,0.04126870632171631,0.084847092628479,vehicle,0.7412839531898499
1,0.8236021995544434,0.7274301648139954,0.09523093700408936,0.17229777574539185,vehicle,0.6966066360473633
1,0.4946519732475281,0.23273096978664398,0.07263100147247314,0.0676087886095047,vehicle,0.6573026180267334
1,0.6514298915863037,0.6085315346717834,0.060811519622802734,0.08629810810089111,vehicle,0.6473382115364075
1,0.3839930295944214,0.6404066681861877,0.08980828523635864,0.18641293048858643,vehicle,0.6398787498474121
1,0.48987188935279846,0.30754271149635315,0.01964852213859558,0.027397364377975464,vehicle,0.521264374256134
1,0.01709270477294922,0.13968780636787415,0.8972834348678589,0.6913723945617676,vehicle,0.4893691837787628
1,0.39712366461753845,0.5076854825019836,0.01479107141494751,0.07102292776107788,persons,0.4306414723396301
1,0.6258443593978882,0.45342308282852173,0.037032127380371094,0.04007953405380249,vehicle,0.3659902811050415
1,0.6053495407104492,0.36193352937698364,0.02179741859436035,0.02598053216934204,vehicle,0.3633090555667877
1,0.7574210166931152,0.2999080717563629,0.011984109878540039,0.05946087837219238,persons,0.35359618067741394
1,0.3334757387638092,0.3054486811161041,0.010244369506835938,0.02731943130493164,roadside-objects,0.32061463594436646
2,0.3839382529258728,0.6393779516220093,0.09281736612319946,0.18328028917312622,vehicle,0.39094990491867065
2,0.39554068446159363,0.5080223083496094,0.01981431245803833,0.07173699140548706,persons,0.5142725706100464
2,0.3459618091583252,0.7107452154159546,0.024861305952072144,0.09985792636871338,persons,0.5903395414352417
2,0.6068382859230042,0.4147903025150299,0.03870147466659546,0.05969664454460144,vehicle,0.33218565583229065
2,0.2006998360157013,0.6301596760749817,0.08199325203895569,0.09569180011749268,vehicle,0.9925084710121155
2,0.21857118606567383,0.7831562161445618,0.10345315933227539,0.1477726697921753,vehicle,0.9912089109420776
2,0.07375975698232651,0.6138507127761841,0.08651775866746902,0.10526150465011597,vehicle,0.9766474962234497
2,0.7903013229370117,0.5061464309692383,0.055164337158203125,0.09062862396240234,vehicle,0.948700487613678
2,0.68695467710495,0.7913460731506348,0.10272824764251709,0.16822749376296997,vehicle,0.9168059229850769
2,0.3357010781764984,0.4736838936805725,0.016648948192596436,0.06140357255935669,persons,0.9101383686065674
2,0.6300925016403198,0.4965963363647461,0.05658435821533203,0.09184479713439941,vehicle,0.9050694108009338
2,0.7674084305763245,0.47399982810020447,0.04772651195526123,0.06444105505943298,vehicle,0.866508424282074
2,0.35950905084609985,0.5038020014762878,0.013978719711303711,0.06340610980987549,persons,0.8509838581085205
2,0.9069235324859619,0.7134976983070374,0.09248149394989014,0.12914931774139404,vehicle,0.8395064473152161
2,0.39388546347618103,0.31349313259124756,0.014351069927215576,0.07212388515472412,persons,0.8328269124031067
2,0.717451274394989,0.5235549807548523,0.05456829071044922,0.08352679014205933,vehicle,0.808988630771637
2,0.7581834197044373,0.5998625159263611,0.0792853832244873,0.1177225112915039,vehicle,0.7609792947769165
2,0.7413346767425537,0.4443263113498688,0.04395759105682373,0.06563279032707214,vehicle,0.7557094097137451
2,0.6607810854911804,0.3848990499973297,0.04104316234588623,0.08451700210571289,vehicle,0.7365118265151978
2,0.8340253233909607,0.5596850514411926,0.08217370510101318,0.16122764348983765,vehicle,0.7305402755737305
2,0.8270110487937927,0.7292807698249817,0.09450244903564453,0.17272114753723145,vehicle,0.680008590221405
2,0.6494995951652527,0.6065590381622314,0.06584751605987549,0.09330272674560547,vehicle,0.6796181201934814
2,0.690791130065918,0.45201000571250916,0.045633792877197266,0.08135232329368591,vehicle,0.6377572417259216
2,0.8463296294212341,0.1814536303281784,0.03994917869567871,0.03588813543319702,vehicle,0.5321995615959167
2,0.2294802963733673,0.12355121225118637,0.7393150329589844,0.7976238131523132,vehicle,0.46464166045188904
2,0.6388795971870422,0.35732322931289673,0.022976279258728027,0.03873559832572937,vehicle,0.46101024746894836
2,0.4955296516418457,0.23197433352470398,0.06743931770324707,0.06486484408378601,vehicle,0.43603241443634033
2,0.48983338475227356,0.306599885225296,0.020196110010147095,0.027769923210144043,vehicle,0.4233245253562927
2,0.1021895781159401,0.5402564406394958,0.019883066415786743,0.06178361177444458,roadside-objects,0.3762933015823364
2,0.6285193562507629,0.4562034606933594,0.034795522689819336,0.03854382038116455,vehicle,0.3632546067237854
2,0.7576600313186646,0.3002927005290985,0.012143492698669434,0.05936405062675476,persons,0.3195621967315674
3,0.6068927645683289,0.41500619053840637,0.03889435529708862,0.05893021821975708,vehicle,0.36811256408691406
3,0.3968387842178345,0.5065829157829285,0.019408583641052246,0.0690462589263916,persons,0.48992249369621277
3,0.8189629912376404,0.7339323163032532,0.10638308525085449,0.17202895879745483,vehicle,0.38490667939186096
3,0.4973044693470001,0.23283368349075317,0.0661141574382782,0.06300035119056702,vehicle,0.4534910321235657
3,0.4748254120349884,0.3360733091831207,0.011498183012008667,0.036155909299850464,persons,0.44798702001571655
3,0.2035534679889679,0.6261605024337769,0.08138290047645569,0.09447246789932251,vehicle,0.9893863201141357
3,0.22243690490722656,0.777485191822052,0.09943389892578125,0.1479196548461914,vehicle,0.9804527759552002
3,0.07588507980108261,0.609749436378479,0.08580455929040909,0.10566222667694092,vehicle,0.9726526737213135
3,0.7930881977081299,0.5062530040740967,0.0544276237487793,0.0922594666481018,vehicle,0.956076979637146
3,0.6899955868721008,0.8000313639640808,0.10085499286651611,0.1736425757408142,vehicle,0.953394889831543
